File	Creator	Issue	Volume	Journal	ISSN	ID	Citation	Title	Place Labe	Language	Publisher	Date
History_1b-rdf.tsv	Bovee, D. S.	4	40	HISTORY TEACHER -LONG BEACH-	0018-2745	(Uk)RN216287330	HISTORY TEACHER -LONG BEACH- 40(4), 567-568. (2007)	Ward, Kyle. History in the Making: An Absorbing Look at How American History Has Changed in Telling over the Last 200 Years	xxu	eng	THE UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Bryant, J. A.	4	40	HISTORY TEACHER -LONG BEACH-	0018-2745	(Uk)RN216287354	HISTORY TEACHER -LONG BEACH- 40(4), 570-571. (2007)	Young, Alfred F. Liberty Tree: Ordinary People and the American Revolution	xxu	eng	THE UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Matthews, G.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619090	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 96-98. (2007)	Ryan, Mysteries of Sex: Tracing Women and Men through American History	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Price, B. L.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619103	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 99-100. (2007)	McConville, The King's Three Faces: The Rise and Fall of Royal America, 1688-1776	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Newman, P. D.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619133	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 104-105. (2007)	Cornell, A Well Regulated Militia: The Founding Fathers and the Origins of Gun Control in America	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Watkins, A. S.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619144	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 106-107. (2007)	Clark, Social Change in America: From the Revolution Through the Civil War	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Forbes, R. P.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619156	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 108-109. (2007)	Mason, Slavery and Politics in the Early American Republic	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Monroe, E. B.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619170	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 112-113. (2007)	Bishir, Southern Built: American Architecture, Regional Practice	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Giggie, J. M.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619193	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 115-116. (2007)	Callahan, The Talking Book: African Americans and the Bible	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	White, G.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619364	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 146-147. (2007)	Rosenberg, How Far the Promised Land? World Affairs and the American Civil Rights Movement from the First World War to Vietnam	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Hawley, E. W.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619376	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 148-149. (2007)	Cannadine, Mellon: An American Life	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Austin, A. W.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619429	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 156-157. (2007)	Ishizuka, Lost and Found: Reclaiming the Japanese American Incarceration	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Lindstrom, M.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619479	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 166-167. (2007)	Gutfreund, Twentieth-Century Sprawl: Highways and the Reshaping of the American Landscape	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	McAllister, T. V.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619491	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 169-171. (2007)	Sandoz, Republicanism, Religion, and the Soul of America	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Hoefferle, C.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619510	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 173-174. (2007)	Graham, Young Activists: American High School Students in the Age of Protest	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Menna, L.	1	105	REGISTER- KENTUCKY HISTORICAL SOCIETY	0023-0243	(Uk)RN216619570	REGISTER- KENTUCKY HISTORICAL SOCIETY 105(1), 185-186. (2007)	Ashby, With Amusement for All: A History of American Popular Culture	xxu	eng	KENTUCKY HISTORICAL SOCIETY	2007
History_1b-rdf.tsv	Klaiber, J.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691591	INTERNATIONAL HISTORY REVIEW 29(3), 596-597. (2007)	Cushner, Nicholas P. Why Have You Come Here? The Jesuits and the First Evangelization of Native America	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Lovoll, O. S.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691683	INTERNATIONAL HISTORY REVIEW 29(3), 612-613. (2007)	Blanck, Dag. The Creation of an Ethnic Identity: Being Swedish American in the Augustana Synod, 1860-1917	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Reid, B. H.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691694	INTERNATIONAL HISTORY REVIEW 29(3), 614-615. (2007)	Onuf, Nicholas and Peter Onuf. Nations, Markets, and War: Modern History and the American Civil War	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Bryder, L.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691749	INTERNATIONAL HISTORY REVIEW 29(3), 623-624. (2007)	Anderson, Warwick. Colonial Pathologies: American Tropical Medicine, Race, and Hygiene in the Philippines	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Nguyen-Marshall, V.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691763	INTERNATIONAL HISTORY REVIEW 29(3), 626-627. (2007)	O'Neill, James. Garrison Tales from Tonquin: An American's Stories of the French Foreign Legion in Vietnam in the 1890s, ed. with intro. Charles Royster	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Miller, M. J.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691786	INTERNATIONAL HISTORY REVIEW 29(3), 630-631. (2007)	Motomura, Hiroshi. Americans in Waiting: The Lost Story of Immigration and Citizenship in the United States	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Trubowitz, P.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216691866	INTERNATIONAL HISTORY REVIEW 29(3), 647-648. (2007)	Dueck, Colin. Reluctant Crusaders: Power, Culture, and Change in American Grand Strategy	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Thornton, R. C.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216692030	INTERNATIONAL HISTORY REVIEW 29(3), 680-681. (2007)	Serewicz, Lawrence W. America at the Brink of Empire: Rush, Kissinger, and the Vietnam War	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	Stonecash, J. M.	3	29	INTERNATIONAL HISTORY REVIEW	0707-5332	(Uk)RN216692158	INTERNATIONAL HISTORY REVIEW 29(3), 702-703. (2007)	Pontusson, Jonas. Inequality and Prosperity: Social Europe vs. Liberal America	xxc	eng	INTERNATIONAL HISTORY REVIEW	2007
History_1b-rdf.tsv	FAIRCLOUGH, A.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767479	HISTORY -LONDON THEN OXFORD- 92(308), 545-546. (2007)	Veiled Visions: The 1906 Atlanta Race Riot and the Reshaping of American Race Relations - By David F. Godshalk	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	JOHNSON, G.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767481	HISTORY -LONDON THEN OXFORD- 92(308), 546-546. (2007)	The Unfinished Peace after World War I: America, Britain and the Stabilisation of Europe 1919-1932 - By Patrick O. Cohrs	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	TOON, W.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767511	HISTORY -LONDON THEN OXFORD- 92(308), 548-549. (2007)	Harry, Tom, and Father Rice: Accusation and Betrayal in America's Cold War - By John Hoerr	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	TOON, W.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767522	HISTORY -LONDON THEN OXFORD- 92(308), 549-550. (2007)	Fall-Out Shelters for the Human Spirit: American Art and the Cold War - By Michael L. Krenn	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	KENTLETON, J.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767534	HISTORY -LONDON THEN OXFORD- 92(308), 550-550. (2007)	Revel with a Cause: Liberal Satire in Postwar America - By Stephen E. Kercher	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	LEE, L. P.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767558	HISTORY -LONDON THEN OXFORD- 92(308), 536-537. (2007)	Black Crescent: The Experience and Legacy of African Muslims in the Americas - By Michael A. Gomez	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	HEALE, M. J.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767584	HISTORY -LONDON THEN OXFORD- 92(308), 553-554. (2007)	Altered States: America since the Sixties - By Jeremy Black	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	HOPKINS, M. F.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767608	HISTORY -LONDON THEN OXFORD- 92(308), 555-556. (2007)	America in Our Time: From World War II to Nixon - What Happened and Why - By Godfrey Hodgson	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	MILLS, S. F.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767614	HISTORY -LONDON THEN OXFORD- 92(308), 556-557. (2007)	America on Record: A History of Recorded Sound - By Andre Millard	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	MENARD, R. R.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767881	HISTORY -LONDON THEN OXFORD- 92(308), 539-539. (2007)	Financial Founding Fathers: The Men Who Made America Rich - By Robert E. Wright and David J. Cowen	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	RANLET, P.	308	92	HISTORY -LONDON THEN OXFORD-	0018-2648	(Uk)RN216767998	HISTORY -LONDON THEN OXFORD- 92(308), 539-540. (2007)	History's Shadow: Native Americans and Historical Consciousness in the Nineteenth Century - By Steven Conn	xxk	eng	Blackwell Publishing Ltd.	2007
History_1b-rdf.tsv	Parent, J.	1	34	CONGRESS AND THE PRESIDENCY	0734-3469	(Uk)RN216911373	CONGRESS AND THE PRESIDENCY 34(1), 107-108. (2007)	Kelley, Donald R., ed., Divided Power: The Presidency, Congress and the Formation of American Foreign Policy	xxu	eng	AMERICAN UNIVERSITY	2007
History_1b-rdf.tsv	Schultz, K. M.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937592	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 565-592. (2007)	"""Favoritism Cannot Be Tolerated"": Challenging Protestantism in America's Public Schools and Promoting the Neutral State"	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Alsultany, E.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937606	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 593-622. (2007)	Selling American Diversity and Muslim American Identity through Nonprofit Advertising Post-9/11	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	McCammack, B.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937622	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 645-668. (2007)	Hot Damned America: Evangelicalism and the Climate Change Policy Debate	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	McGreevy, J.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937636	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 669-682. (2007)	Catholics, Democrats, and the GOP in Contemporary America	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Curtis, E. E.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937646	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 683-710. (2007)	Islamism and Its African American Muslim Critics: Black Muslims in the Era of the Arab Cold War	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Eichler-Levine, J.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937659	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 711-736. (2007)	"""As Americans Against Genocide"": The Crisis in Darfur and Interreligious Political Activism"	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Kurien, P.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937671	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 759-784. (2007)	Who Speaks for Indian Americans? Religion, Ethnicity, and Political Formation	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Levitt, L.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937696	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 807-832. (2007)	Impossible Assimilations, American Liberalism, and Jewish Difference: Revisiting Jewish Secularism	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Leon, L. D.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937716	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 857-882. (2007)	Cesar Chavez in American Religious Politics: Mapping the New Spiritual Line	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Iwamura, J. N.	3	59	AMERICAN QUARTERLY -MINNEAPOLIS-	0003-0678	(Uk)RN216937749	AMERICAN QUARTERLY -MINNEAPOLIS- 59(3), 937-968. (2007)	Critical Faith: Japanese Americans and the Birth of a New Civil Religion	xxu	eng	JOHNS HOPKINS UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Gonzales, A.	3	29	PUBLIC HISTORIAN	0272-3433	(Uk)RN216949316	PUBLIC HISTORIAN 29(3), 53-68. (2007)	Eugenics as Indian Removal: Sociohistorical Process and the De(con)struction of American Indians in the Southeast	xxu	eng	UNIVERSITY OF CALIFORNIA	2007
History_1b-rdf.tsv	John, J.	2	12	JOURNAL OF VICTORIAN CULTURE	1355-5502	(Uk)RN217094123	JOURNAL OF VICTORIAN CULTURE 12(2), 173-202. (2007)	`A body without a head': The Idea of Mass Culture in Dickens's American Notes (1842)	xxk	eng	EDINBURGH UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Schultz, R.	2	31	ITINERARIO -LEIDEN-	0165-1153	(Uk)RN217096800	ITINERARIO -LEIDEN- 31(2), 137-142. (2007)	"The Seven Years' War and the ""Making"" of America: A Review Essay"	ne	eng	LEIDEN UNIVERSITY	2007
History_1b-rdf.tsv	Mooney, J. E. P.	2	31	ITINERARIO -LEIDEN-	0165-1153	(Uk)RN217097033	ITINERARIO -LEIDEN- 31(2), 185-186. (2007)	Kellen Kee McIntyre and Richard E. Phillips, eds., Woman and Art in Early Modern Latin America	ne	eng	LEIDEN UNIVERSITY	2007
History_1b-rdf.tsv	Zey, N.	2	31	ITINERARIO -LEIDEN-	0165-1153	(Uk)RN217097093	ITINERARIO -LEIDEN- 31(2), 195-196. (2007)	Daniel A. Cohen, Pillars of Salt, Monuments of Grace: New England Crime Literature and the Origins of American Popular Culture, 1674-1860	ne	eng	LEIDEN UNIVERSITY	2007
History_1b-rdf.tsv	Roper, L. H.	2	31	ITINERARIO -LEIDEN-	0165-1153	(Uk)RN217097106	ITINERARIO -LEIDEN- 31(2), 197-198. (2007)	Peter C. Mancall, Hakluyt's Promise: An Elizabethan's Obsession for an English America	ne	eng	LEIDEN UNIVERSITY	2007
History_1b-rdf.tsv	Rushforth, B.	2	31	ITINERARIO -LEIDEN-	0165-1153	(Uk)RN217097148	ITINERARIO -LEIDEN- 31(2), 204-205. (2007)	Carolyn Podruchny, Making the Voyageur World: Travelers and Traders in the North American Fur Trade	ne	eng	LEIDEN UNIVERSITY	2007
History_1b-rdf.tsv	Smith, E. A.	2	37	CANADIAN REVIEW OF AMERICAN STUDIES	0007-7720	(Uk)RN217126780	CANADIAN REVIEW OF AMERICAN STUDIES 37(2), 147-182. (2007)	"""Jesus, My Pal"": Reading and Religion in Middlebrow America"	xxc	eng	UNIVERSITY OF TORONTO PRESS INC	2007
History_1b-rdf.tsv	Rhoden, N. L.	2	37	CANADIAN REVIEW OF AMERICAN STUDIES	0007-7720	(Uk)RN217126804	CANADIAN REVIEW OF AMERICAN STUDIES 37(2), 205-238. (2007)	Patriots, Villains, and the Quest for Liberty: How American Film Has Depicted the American Revolution	xxc	eng	UNIVERSITY OF TORONTO PRESS INC	2007
History_1b-rdf.tsv	Winsboro, I. D. S.	3	92	JOURNAL OF AFRICAN AMERICAN HISTORY	1548-1867	(Uk)RN217218572	JOURNAL OF AFRICAN AMERICAN HISTORY 92(3), 327-346. (2007)	GIVE THEM THEIR DUE: A REASSESSMENT OF AFRICAN AMERICANS AND UNION MILITARY SERVICE IN FLORIDA DURING THE CIVIL WAR	xxu	eng	ASSOCIATION FOR THE STUDY OF AFRICAN AMERICAN LIFE AND HISTORY	2007
History_1b-rdf.tsv	Williams, C. L.	3	92	JOURNAL OF AFRICAN AMERICAN HISTORY	1548-1867	(Uk)RN217218583	JOURNAL OF AFRICAN AMERICAN HISTORY 92(3), 347-370. (2007)	VANGUARDS OF THE NEW NEGRO: AFRICAN AMERICAN VETERANS AND POST-WORLD WAR I RACIAL MILITANCY	xxu	eng	ASSOCIATION FOR THE STUDY OF AFRICAN AMERICAN LIFE AND HISTORY	2007
History_1b-rdf.tsv	de Jong, G.	3	92	JOURNAL OF AFRICAN AMERICAN HISTORY	1548-1867	(Uk)RN217218718	JOURNAL OF AFRICAN AMERICAN HISTORY 92(3), 447-448. (2007)	Sharon D. Wright Austin, THE TRANSFORMATION OF PLANTATION POLITICS: BLACK POLITICS, CONCENTRATED POVERTY, AND SOCIAL CAPITAL IN THE MISSISSIPPI DELTA; Kim Lacy Rogers, LIFE AND DEATH IN THE DELTA: AFRICAN AMERICAN NARRATIVES OF VIOLENCE, RESILIENCE, AND SOCIAL CHANGE	xxu	eng	ASSOCIATION FOR THE STUDY OF AFRICAN AMERICAN LIFE AND HISTORY	2007
History_1b-rdf.tsv	Bradley, S.	3	92	JOURNAL OF AFRICAN AMERICAN HISTORY	1548-1867	(Uk)RN217218728	JOURNAL OF AFRICAN AMERICAN HISTORY 92(3), 449-450. (2007)	Ira Katznelson, WHEN AFFIRMATIVE ACTION WAS WHITE: AN UNTOLD HISTORY OF RACIAL INEQUALITY IN TWENTIETH CENTURY AMERICA	xxu	eng	ASSOCIATION FOR THE STUDY OF AFRICAN AMERICAN LIFE AND HISTORY	2007
History_1b-rdf.tsv	Phillips, K.	3	92	JOURNAL OF AFRICAN AMERICAN HISTORY	1548-1867	(Uk)RN217218742	JOURNAL OF AFRICAN AMERICAN HISTORY 92(3), 453-454. (2007)	Marlese Durr and Shirley A. Hill, eds., RACE, WORK, AND FAMILY IN THE LIVES OF AFRICAN AMERICANS	xxu	eng	ASSOCIATION FOR THE STUDY OF AFRICAN AMERICAN LIFE AND HISTORY	2007
History_1b-rdf.tsv	Wright, L.	3	92	JOURNAL OF AFRICAN AMERICAN HISTORY	1548-1867	(Uk)RN217218778	JOURNAL OF AFRICAN AMERICAN HISTORY 92(3), 459-461. (2007)	Katheryn Russell-Brown, PROTECTING OUR OWN: RACE, CRIME, AND AFRICAN AMERICANS	xxu	eng	ASSOCIATION FOR THE STUDY OF AFRICAN AMERICAN LIFE AND HISTORY	2007
History_1b-rdf.tsv	Little, D.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247493	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 181-182. (2007)	American Behavioral History: An Intro-	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Dzuback, M. A.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247558	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 191-193. (2007)	Higher Education for Women in Postwar America, 1945-1965. By Linda Eisenmann	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Miller, K. A.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247572	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 196-197. (2007)	Servants of the Poor: Teachers and Mobility in Ireland and Irish America. By Janet Nolan	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Cain, M. C.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247608	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 202-203. (2007)	Veiled Visions: The 1906 Atlanta Race Riot and the Reshaping of American Race Relations. By David Fort Godshalk	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Achenbaum, W. A.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247626	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 207-208. (2007)	The Segregated Origins of Social Security: African Americans and the Welfare State. By Mary Poole	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Mead, R.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247652	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 212-213. (2007)	Against Obscenity: Reform and the Politics of Womanhood in America, 1873-1935. By Leigh Ann Wheeler	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Herman, E.	1	41	JOURNAL OF SOCIAL HISTORY	0022-4529	(Uk)RN217247663	JOURNAL OF SOCIAL HISTORY -BERKELEY THEN PITTSBURGH THEN FAIRFAX- 41(1), 214-215. (2007)	Relative Intimacy: Fathers, Adolescent Daughters, and Postwar American Culture. By Rachel Devlin	xxu	eng	CARNEGIE MELLON UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Blackhawk, N.	4	54	ETHNOHISTORY	0014-1801	(Uk)RN217439668	ETHNOHISTORY 54(4), 583-590. (2007)	Swiftly Moving Currents: American Indian History and the Changing Complexity of the Lewis and Clark Expedition	xxu	eng	DUKE UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Wunder, J. R.	4	54	ETHNOHISTORY	0014-1801	(Uk)RN217439678	ETHNOHISTORY 54(4), 591-604. (2007)	Native American History, Ethnohistory, and Context	xxu	eng	DUKE UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Witgen, M.	4	54	ETHNOHISTORY	0014-1801	(Uk)RN217439692	ETHNOHISTORY 54(4), 639-668. (2007)	The Rituals of Possession: Native Identity and the Invention of Empire in Seventeenth-Century Western North America	xxu	eng	DUKE UNIVERSITY PRESS	2007
History_1b-rdf.tsv	Allen, W. E.	2	40	INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES	0361-7882	(Uk)RN217445186	INTERNATIONAL JOURNAL OF AFRICAN HISTORICAL STUDIES 40(2), 374-375. (2007)	Campbell, Middle Passages: African American Journeys to Africa, 1787-2005	xxu	eng	AFRICAN STUDIES CENTER AT BOSTON UNIVERSITY	2007
History_1b-rdf.tsv	Brinkmann, T.	03-Apr	21	JEWISH HISTORY	0334-701X	(Uk)RN217471240	JEWISH HISTORY 21(3-4), 305-324. (2007)	Between vision and reality: reassessing Jewish agricultural colony projects in nineteenth century America	ne	eng	Springer Science + Business Media	2007
History_1b-rdf.tsv	Dierksheide, C.	4	46	JOURNAL OF BRITISH STUDIES	0021-9371	(Uk)RN217502790	JOURNAL OF BRITISH STUDIES 46(4), 967-968. (2007)	Harvey Amani Whitfield. Blacks on the Border: The Black Refugees in British North America, 1815-1860	xxu	eng	UNIVERSITY OF CHICAGO PRESS	2007
History_1b-rdf.tsv	Crowe, C.	3	66	ARKANSAS HISTORICAL QUARTERLY	0004-1823	(Uk)RN217509580	ARKANSAS HISTORICAL QUARTERLY 66(3), 384-385. (2007)	Kilcup, A Cherokee Woman's America: Memoirs of Narcissa Owen, 1831-1907	xxu	eng	ARKANSAS HISTORICAL ASSOCIATION	2007
History_1b-rdf.tsv	Phillips, W. D.	3	13	MEDIEVAL ENCOUNTERS	1380-7854	(Uk)RN217572318	MEDIEVAL ENCOUNTERS 13(3), 145-157. (2007)	Transatlantic Encounters: Eyewitness Testimony and Spain's First American Possessions, 1492-1536	ne	eng	E.J. BRILL	2007
History_1b-rdf.tsv	Smith, J. P.	4	26	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN217595506	JOURNAL OF AMERICAN ETHNIC HISTORY 26(4), 88-92. (2007)	Chronicling Grassroots African American Communities and Activists	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2007
History_1b-rdf.tsv	Yano, C.	4	26	JOURNAL OF AMERICAN ETHNIC HISTORY	0278-5927	(Uk)RN217595676	JOURNAL OF AMERICAN ETHNIC HISTORY 26(4), 116-117. (2007)	Pure Beauty: Judging Race in Japanese American Beauty Pageants, by Rebecca Chiyoko King-O'Riain	xxu	eng	TRANSACTION PERIODICALS CONSORTIUM	2007
